chr1	2400000	2500000	chr1	2700000	2800000	4.115537245320138	0.0026153014815393167	0.024409480494366958
chr1	2900000	3000000	chr1	3200000	3300000	3.6895345420883205	0.005000990856476554	0.03247020150292023
chr1	8000000	8100000	chr1	8300000	8400000	3.329095429986735	0.008811763246642146	0.04140983312180233
chr1	8100000	8200000	chr1	8400000	8500000	3.93407168392612	0.0034367367605697367	0.02960880901413927
chr1	8500000	8600000	chr1	8800000	8900000	3.425252344205317	0.007564820731399826	0.039167937485059375
chr1	8600000	8700000	chr1	8900000	9000000	4.081870208556603	0.002750299287530867	0.024642681616276568
chr1	9900000	10000000	chr1	10200000	10300000	6.080794634227532	0.00018347487564258889	0.010950521993270318
chr1	10000000	10100000	chr1	10300000	10400000	5.847789641300432	0.000244431294492641	0.010950521993270318
chr1	12300000	12400000	chr1	12600000	12700000	3.274273872863086	0.009616825076788406	0.04140983312180233
chr1	16800000	16900000	chr1	17100000	17200000	5.05884914147601	0.0006821041159315064	0.01608329704933236
chr1	16900000	17000000	chr1	17200000	17300000	3.757157888650136	0.004504693578347925	0.03247020150292023
chr1	19100000	19200000	chr1	19400000	19500000	4.965796870745296	0.000774348450801152	0.017345405297945805
chr1	19400000	19500000	chr1	19700000	19800000	4.769813110653054	0.0010156317005797322	0.01774352042239038
chr1	19600000	19700000	chr1	19900000	20000000	5.89259794472956	0.00023118374263946193	0.010950521993270318
chr1	21100000	21200000	chr1	21400000	21500000	3.0670137265260164	0.013418605252032563	0.045183579626686725
chr1	23200000	23300000	chr1	23500000	23600000	6.366730596113224	0.000130277082740424	0.010950521993270318
chr1	26800000	26900000	chr1	27100000	27200000	3.817658610569984	0.0041046240748640805	0.031704682509294965
chr1	29100000	29200000	chr1	29400000	29500000	5.597283637637239	0.0003354372782111148	0.011559684664506109
chr1	30800000	30900000	chr1	31100000	31200000	4.686725908419218	0.0011413238937454705	0.01774352042239038
chr1	31200000	31300000	chr1	31500000	31600000	4.18601961868748	0.0023549714713020364	0.023445049314295828
chr1	32900000	33000000	chr1	33200000	33300000	3.236576714171437	0.010214490399135703	0.04198249264965867
chr1	33500000	33600000	chr1	33800000	33900000	4.194845039192642	0.00232437053516361	0.023445049314295828
chr1	33600000	33700000	chr1	33900000	34000000	3.602222912179752	0.005728400490125282	0.033142449050060904
chr1	38900000	39000000	chr1	39200000	39300000	3.713302050740914	0.004820294979240057	0.03247020150292023
chr1	40100000	40200000	chr1	40400000	40500000	4.452390140673692	0.001594681072547936	0.019308570824364196
chr1	40500000	40600000	chr1	40800000	40900000	3.404222833592686	0.007820837134233176	0.039167937485059375
chr1	41100000	41200000	chr1	41400000	41500000	3.2542332221875387	0.009929895089950666	0.04140983312180233
chr1	48700000	48800000	chr1	49000000	49100000	3.1707415998810604	0.01135243779440126	0.04211010009092732
chr1	49000000	49100000	chr1	49300000	49400000	5.094640109584764	0.0006498409022277847	0.01608329704933236
chr1	49100000	49200000	chr1	49400000	49500000	3.3293225614132216	0.00880857773469224	0.04140983312180233
chr1	52300000	52400000	chr1	52600000	52700000	3.108210655149785	0.012555041574251132	0.04367782654541261
chr1	52400000	52500000	chr1	52700000	52800000	3.650094724610897	0.005316744418315893	0.03249711137016301
chr1	52800000	52900000	chr1	53100000	53200000	3.286926659683188	0.009424464522675952	0.04140983312180233
chr1	55100000	55200000	chr1	55400000	55500000	3.594811833701528	0.005795064500211151	0.033142449050060904
chr1	64700000	64800000	chr1	65000000	65100000	3.141828804444263	0.011892954874647137	0.04286187544073425
chr1	67600000	67700000	chr1	67900000	68000000	3.110411143078085	0.01251056152909437	0.04367782654541261
chr1	67900000	68000000	chr1	68200000	68300000	3.550430320429668	0.006211702152426642	0.03435608104058192
chr1	70600000	70700000	chr1	70900000	71000000	4.1483703017966596	0.002490414421569116	0.023738418316233273
chr1	71100000	71200000	chr1	71400000	71500000	3.8640909178837353	0.0038231039080468786	0.030985210903611667
chr1	72200000	72300000	chr1	72500000	72600000	3.650176927454819	0.005316064918141222	0.03249711137016301
chr1	72700000	72800000	chr1	73000000	73100000	4.754762193038138	0.0010372490539786998	0.01774352042239038
chr1	74700000	74800000	chr1	75000000	75100000	3.7072724119328333	0.004865475447010037	0.03247020150292023
chr1	77600000	77700000	chr1	77900000	78000000	4.757322257226915	0.0010335374687828352	0.01774352042239038
chr1	78600000	78700000	chr1	78900000	79000000	3.643946481579876	0.005367826431678711	0.03249711137016301
chr1	79100000	79200000	chr1	79400000	79500000	4.1647942362281025	0.002430337194476248	0.023669370937507806
chr1	80400000	80500000	chr1	80700000	80800000	3.1431406204867205	0.011867863330701903	0.04286187544073425
chr1	81800000	81900000	chr1	82100000	82200000	3.4404278177627514	0.007385520558519429	0.03904505943990839
chr1	84600000	84700000	chr1	84900000	85000000	4.621320625875277	0.0012520012992748636	0.01869655273583796
chr1	84900000	85000000	chr1	85200000	85300000	4.770371953881328	0.0010148384215019324	0.01774352042239038
chr1	85700000	85800000	chr1	86000000	86100000	3.913013101067057	0.0035484571773351055	0.029618092564270494
chr1	85800000	85900000	chr1	86100000	86200000	3.17044844419519	0.01135778875954233	0.04211010009092732
chr1	86000000	86100000	chr1	86300000	86400000	3.0864435061412054	0.013003932343857692	0.044471463282811034
chr1	86100000	86200000	chr1	86400000	86500000	4.473180577512517	0.0015475538878880694	0.019308570824364196
chr1	87600000	87700000	chr1	87900000	88000000	3.818791789971105	0.004097498833848677	0.031704682509294965
chr1	87700000	87800000	chr1	88000000	88100000	3.256806022794679	0.009889118037338055	0.04140983312180233
chr1	89400000	89500000	chr1	89700000	89800000	3.8555775385603988	0.0038731513629514584	0.030985210903611667
chr1	91100000	91200000	chr1	91400000	91500000	3.274559789046607	0.009612433517837925	0.04140983312180233
chr1	94500000	94600000	chr1	94800000	94900000	3.1652316666291673	0.011453448369554475	0.04211010009092732
chr1	94900000	95000000	chr1	95200000	95300000	3.7490525246354474	0.004561338971925755	0.03247020150292023
chr1	97100000	97200000	chr1	97400000	97500000	4.825177678044315	0.0009401842456639942	0.01774352042239038
chr1	101600000	101700000	chr1	101900000	102000000	3.022385873166434	0.014423460668171675	0.04786452132845119
chr1	108300000	108400000	chr1	108600000	108700000	3.166453432659161	0.011430970416612535	0.04211010009092732
chr1	111000000	111100000	chr1	111300000	111400000	3.066236409559616	0.013435475756111408	0.045183579626686725
chr1	112500000	112600000	chr1	112800000	112900000	3.438495453596321	0.0074081027955183315	0.03904505943990839
